,Nº,NJ,Denominación,"%
Producción
Total","Cantidad
de
Juicios ","%
(Créditos/
Activos)","%
[(Dispon.+ Invers.) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers. + Inmuebles) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers.+ Inmueb.) /
(Deudas c/Aseg.+ Comp.Técn.)]","% 
(Inversiones + Inmuebles) /
Activos","%
Superávit /
Capital Requerido","[(Dispon.+ Invers.) /
Compromisos Exigibles]",Fecha,Categoría,% Mercado
142,36.0,A,TRES PROVINCIAS,0.0687448525167917,8.0,60.2048032604414,46.8519790409143,46.8519790409143,93.091771279419,1.0631300453012,2.22271241217009,2.33505569562029,09-2017,Seguros de Vida,1.31
143,37.0,E,ZURICH INTERNATIONAL LIFE,2.14550536749891,42.0,3.71197853323097,0.0,0.0,107.352499161818,96.1298067035676,69.2538412074028,512.79403572723,09-2017,Seguros de Vida,40.87
144,1.0,A,ANTICIPAR,0.00786619550558702,0.0,24.0671442707692,339.684173532868,669.735728483707,669.735728483707,73.2112012581236,23.1283666666667,0.0,06-2017,Seguros de Vida,0.22
145,2.0,A,ASV,0.0626896577626649,31.0,37.9590195020268,302.95871782206,302.95871782206,291.002255134939,47.4868974845794,26.3311225416756,4.0578414493712,06-2017,Seguros de Vida,1.76
146,3.0,A,BHN VIDA,0.528905520754995,23.0,10.6308052985472,0.0,0.0,722.413576236633,88.9677717568957,327.010261336783,11.8706504656476,06-2017,Seguros de Vida,14.85
147,4.0,A,BINARIA VIDA,0.193177525861819,21.0,8.76039367940583,0.0,0.0,200.053114068297,90.6283213804013,433.056012051702,80.6844095695208,06-2017,Seguros de Vida,5.42
148,5.0,A,BONACORSI,0.0199070894680331,0.0,17.5177193188513,706.420553960247,706.420553960247,416.111336758502,43.3702383392413,99.0073430869014,5.0200570133623,06-2017,Seguros de Vida,0.56
149,6.0,O,CAJA DE PREVISIÓN,0.00907674093448217,0.0,4.36282236780205,0.0,0.0,0.0,93.6060168984102,0.0,0.0,06-2017,Seguros de Vida,0.25
150,7.0,A,CERTEZA,0.0244665589335492,1.0,14.1350267339578,0.0,0.0,0.0,70.5151913901266,168.631648282977,79.9184541493021,06-2017,Seguros de Vida,0.69
151,8.0,A,CRUZ SUIZA,0.0129112736524247,0.0,42.3720242814515,732.321375310746,732.321375310746,216.220167903755,52.9071312125369,19.9627333333333,118.293832896559,06-2017,Seguros de Vida,0.36
152,9.0,A,DIGNA,0.0013483503392269,0.0,3.46756030328215,0.0,0.0,0.0,96.4688939803219,28.3153714285714,0.0,06-2017,Seguros de Vida,0.04
153,10.0,A,FEDERADA,0.00100674199969707,0.0,11.3361790479696,0.0,0.0,694.017309385938,87.7332598119078,75.7044533333333,0.0,06-2017,Seguros de Vida,0.03
154,11.0,A,FOMS,0.000175055745572973,0.0,0.239244191965467,0.0,0.0,0.0,94.0183342288109,21.218162962963,0.0,06-2017,Seguros de Vida,0.0
155,12.0,A,GALENO LIFE,0.0232757771697919,3.0,30.6197471307316,526.3793190801,526.3793190801,250.902585856606,66.0186301035563,98.8777555555556,35.1643842477378,06-2017,Seguros de Vida,0.65
156,13.0,A,GESTION,2.60821603120911e-08,0.0,7.3713620135189,0.0,0.0,0.0,88.4142774067999,143.836375757576,0.0,06-2017,Seguros de Vida,0.0
157,14.0,A,HSBC VIDA,0.405110041108428,152.0,8.87026386096314,0.0,0.0,130.682999491018,89.988010132174,175.950343486497,95.7716154472269,06-2017,Seguros de Vida,11.37
158,15.0,A,INSTITUTO SALTA,0.154642692685298,10.0,16.0693749094959,959.867071299315,0.0,818.151069461105,75.1862325511823,242.078465736464,22.6233553195375,06-2017,Seguros de Vida,4.34
159,16.0,A,INTERNACIONAL,0.0,135.0,3.72468870933493,492.812234430258,492.812234430258,492.812234430258,96.1960996975765,0.0,0.0,06-2017,Seguros de Vida,0.0
160,17.0,A,MAÑANA,0.121145809878763,0.0,7.17666238390171,439.056877709644,454.06430209688,466.9893685074,18.4722257958341,19.6685060835745,19.9163912007281,06-2017,Seguros de Vida,3.4
161,18.0,A,MAPFRE VIDA,0.1990515560442,228.0,38.9084844461512,193.580059872846,193.580059872846,124.391228724695,56.884015813106,37.4713841702176,8.2119224835967,06-2017,Seguros de Vida,5.59
162,19.0,A,NSA,2.66754376205986e-05,0.0,5.58369194269221,0.0,0.0,0.0,93.1297312548112,-18.8020888888889,0.0,06-2017,Seguros de Vida,0.0
163,20.0,A,PEUGEOT CITROËN,0.0375990566941343,0.0,28.4337637422299,469.255008576596,469.255008576596,469.255008576596,70.2095020485249,100.544319500332,3.86723483824778,06-2017,Seguros de Vida,1.06
164,21.0,A,PIEVE,0.0450655272967006,0.0,11.5039977378281,541.437501377098,665.72928621653,271.083008616196,68.4388195258878,5.03898553080084,0.0,06-2017,Seguros de Vida,1.27
165,22.0,A,PLENARIA,0.0947542802467054,0.0,9.17060525464083,221.865645603677,227.96489687304,218.927676318638,89.6686165828219,60.5870031648076,0.0,06-2017,Seguros de Vida,2.66
166,23.0,A,POR VIDA,0.0,0.0,0.599352355915685,0.0,0.0,0.0,17.674564568344,-1.86138333333333,12.2218600832756,06-2017,Seguros de Vida,0.0
167,24.0,A,PREVISORA,0.00101384295968063,0.0,0.329027208607331,0.0,0.0,0.0,12.5621832586519,20.6517555555556,68.5006891120299,06-2017,Seguros de Vida,0.03
168,25.0,A,PROVINCIA VIDA,0.149818466883998,9.0,3.12576007994198,0.0,0.0,143.835246884708,96.1981916688118,17.9351781686865,418.122232920095,06-2017,Seguros de Vida,4.21
169,26.0,A,PRUDENTIAL,0.503266584511655,8.0,2.74870386315425,0.0,0.0,123.364353885548,94.2662778641742,117.216075904962,57.4122733701104,06-2017,Seguros de Vida,14.13
170,27.0,A,SAN GERMAN,0.000576712565228653,0.0,66.0398776026791,0.0,0.0,0.0,2.96395172917548,20.427,0.0,06-2017,Seguros de Vida,0.02
171,28.0,A,SAN PATRICIO,0.0,2.0,47.7746594320113,0.0,0.0,0.0,29.3363680104803,-25.1274666666667,0.0,06-2017,Seguros de Vida,0.0
172,29.0,A,SANTA LUCIA,0.00817963107108172,0.0,29.4728990926027,0.0,0.0,277.136513209398,68.8402360593628,63.5670444444444,33.9192652228144,06-2017,Seguros de Vida,0.23
173,30.0,A,SANTÍSIMA TRINIDAD,0.00856653898011246,0.0,2.16311141572603,0.0,0.0,0.0,80.9251479356698,25.8654444444444,0.0,06-2017,Seguros de Vida,0.24
174,31.0,A,SEGUNDA PERSONAS,0.171958632671471,187.0,38.6525906279681,212.547523021015,212.547523021015,114.159456476773,55.6887562701048,176.114167488411,143.25956672585,06-2017,Seguros de Vida,4.83
175,32.0,A,SENTIR,0.0293657143731738,0.0,16.6259282521985,0.0,0.0,0.0,1.24776311252267,209.065588888889,0.0,06-2017,Seguros de Vida,0.82
176,33.0,A,SMG VIDA,0.264092617173199,212.0,10.9038353949079,0.0,0.0,219.639373971034,84.5458563109049,184.035959388615,28.4437720784267,06-2017,Seguros de Vida,7.41
177,34.0,A,TERRITORIAL VIDA,0.000693867384326266,0.0,24.6740466498995,0.0,0.0,0.0,72.0978229775336,16.9052666666667,0.0,06-2017,Seguros de Vida,0.02
178,35.0,A,TRES PROVINCIAS,0.069391487957284,4.0,68.1892112184218,46.7627160679089,46.7627160679089,61.9194463805075,1.20859866993176,3.44765085476679,1.48431109008951,06-2017,Seguros de Vida,1.95
179,36.0,E,ZURICH INTERNATIONAL LIFE,0.412503120920128,44.0,3.97505709181866,0.0,0.0,107.036175125567,95.8984441675837,75.2967590281033,993.6125507539,06-2017,Seguros de Vida,11.58
180,1.0,A,ANTICIPAR,0.00759258968564722,0.0,23.8087680450818,175.889533108154,363.931688033043,363.931688033043,75.1872373417123,8.56075,0.0,03-2017,Seguros de Vida,0.22
181,2.0,A,ASV,0.0586193416635352,31.0,43.5579050443997,273.409388129768,273.409388129768,259.741475055775,46.721264893268,25.3385166666667,3.43861863110651,03-2017,Seguros de Vida,1.72
182,3.0,A,BHN VIDA,0.538601573251946,20.0,12.4523952228601,952.667566633766,952.667566633766,626.493724555951,87.1972841690925,238.259160580134,12.8881860965895,03-2017,Seguros de Vida,15.81
183,4.0,A,BINARIA VIDA,0.185315951823744,20.0,7.85075224497024,0.0,0.0,210.678180764552,91.3434077154471,481.300277061392,72.83580968385,03-2017,Seguros de Vida,5.44
184,5.0,A,BONACORSI,0.0215071437676316,0.0,19.0122961384669,0.0,0.0,489.241481689472,39.1115061789368,87.872380886975,11.3526974052641,03-2017,Seguros de Vida,0.63
185,6.0,O,CAJA DE PREVISIÓN,0.00859083181758725,0.0,3.0870148310005,0.0,0.0,0.0,95.1238903372138,0.0,0.0,03-2017,Seguros de Vida,0.25
186,7.0,A,CERTEZA,0.0235730075038245,1.0,14.4358073023114,0.0,0.0,0.0,64.581399939294,149.635308503998,35.2833333736839,03-2017,Seguros de Vida,0.69
187,8.0,A,CRUZ SUIZA,0.0127036645054754,0.0,39.1330807628778,705.278272592493,705.278272592493,219.612900855091,49.6304981451871,10.25365,350.26762862124,03-2017,Seguros de Vida,0.37
188,9.0,A,DIGNA,0.00174475280918928,0.0,4.88524752657374,0.0,0.0,0.0,91.8613224592365,32.9177523809524,0.0,03-2017,Seguros de Vida,0.05
189,10.0,A,FEDERADA,0.000941782339498354,0.0,10.4328478413074,0.0,0.0,231.337063347428,87.7033838433942,19.7064933333333,0.0,03-2017,Seguros de Vida,0.03
190,11.0,A,FOMS,0.000196712018596149,0.0,0.148420806443082,0.0,0.0,0.0,92.9029703491893,37.8508,0.0,03-2017,Seguros de Vida,0.01
191,12.0,A,GALENO LIFE,0.0223902632421712,1.0,28.5157218329018,589.793099343044,589.793099343044,213.359692508238,67.4983357019231,31.9359555555556,66.7949373915832,03-2017,Seguros de Vida,0.66
192,13.0,A,GESTION,5.09466702424292e-08,0.0,2.14674162516002,0.0,0.0,0.0,91.3230064243827,0.896339393939394,0.0,03-2017,Seguros de Vida,0.0
193,14.0,A,HSBC VIDA,0.405332074473388,158.0,9.33332813840329,0.0,0.0,130.242657947489,89.6905382282211,178.585954355952,84.4426865281319,03-2017,Seguros de Vida,11.9
194,15.0,A,INSTITUTO SALTA,0.15053529465679,15.0,17.8002225349646,648.722160460182,796.958806862449,629.300562950321,71.9248101030099,163.797312879428,19.2340668800761,03-2017,Seguros de Vida,4.42
195,16.0,A,INTERNACIONAL,0.0,135.0,3.83034297080473,463.554400863062,463.554400863062,463.554400863062,95.8722859401624,0.0,0.0,03-2017,Seguros de Vida,0.0
196,17.0,A,MAÑANA,0.130869385809974,0.0,38.5885306721069,606.646021241264,630.622061094101,631.804864876031,7.31368875650805,45.7974120130484,16.3380408546855,03-2017,Seguros de Vida,3.84
197,18.0,A,MAPFRE VIDA,0.199839631714565,223.0,35.6755973091958,225.57428243547,225.57428243547,142.832515114364,62.380626913095,52.8090911597783,9.29240867633384,03-2017,Seguros de Vida,5.87
198,19.0,A,NSA,1.7086919645871e-05,0.0,4.58412807969071,0.0,0.0,0.0,94.5697410331625,141.937266666667,0.0,03-2017,Seguros de Vida,0.0
199,20.0,A,PEUGEOT CITROËN,0.0191345810765793,0.0,71.4114325014712,184.681071967165,184.681071967165,184.681071967165,27.7736763800217,66.8222,3.44923029915062,03-2017,Seguros de Vida,0.56
200,21.0,A,PIEVE,0.0415210440928527,0.0,12.6015451955426,0.0,0.0,446.496251164353,33.1288962699814,21.0891829041539,0.0,03-2017,Seguros de Vida,1.22
201,22.0,A,PLENARIA,0.0937020349284516,0.0,8.76093394813957,342.59494629039,352.553357451983,331.88036207441,89.8613050472135,137.944166870371,0.0,03-2017,Seguros de Vida,2.75
202,23.0,A,POR VIDA,0.0,0.0,0.563219065139211,0.0,0.0,0.0,10.1941467090599,0.16125,24.9058310162968,03-2017,Seguros de Vida,0.0
203,24.0,A,PREVISORA,0.000992887290658042,0.0,1.09570895475887,0.0,0.0,0.0,61.0996017272308,14.3274,45.0283351868865,03-2017,Seguros de Vida,0.03
204,25.0,A,PROVINCIA VIDA,0.145888597252338,10.0,2.99677663147486,0.0,0.0,140.834382889824,96.4697205570845,50.6015257077704,421.870866662345,03-2017,Seguros de Vida,4.28
205,26.0,A,PRUDENTIAL,0.505188329660578,8.0,1.79958004565888,0.0,0.0,123.87506481074,95.8705699217844,112.792305977577,51.6676960885563,03-2017,Seguros de Vida,14.83
206,27.0,A,SAN GERMAN,4.18455175000923e-07,0.0,67.5440416325133,0.0,0.0,0.0,3.08705452917797,52.7391777777778,0.0,03-2017,Seguros de Vida,0.0
207,28.0,A,SAN PATRICIO,0.0,2.0,37.8445719134049,0.0,0.0,0.0,45.5131632822396,-25.733775,0.0,03-2017,Seguros de Vida,0.0
208,29.0,A,SANTA LUCIA,0.00649582411287633,0.0,9.2725709819667,0.0,0.0,0.0,88.6747024076613,63.4820333333333,46.4093180006472,03-2017,Seguros de Vida,0.19
209,30.0,A,SANTÍSIMA TRINIDAD,0.00928253228632937,0.0,3.05349750793979,0.0,0.0,0.0,77.8485128282979,28.0770555555556,0.0,03-2017,Seguros de Vida,0.27
210,31.0,A,SEGUNDA PERSONAS,0.170040663620882,199.0,39.3131306353924,216.123992920439,216.123992920439,111.86234380024,57.0715790310345,198.644098402486,372.684411572001,03-2017,Seguros de Vida,4.99
211,32.0,A,SENTIR,0.0287957603925913,0.0,15.6433984662985,0.0,0.0,0.0,1.94407327613618,196.507,0.0,03-2017,Seguros de Vida,0.85
212,33.0,A,SMG VIDA,0.260915175662854,221.0,11.5739313884726,918.783135896962,959.723288690108,212.139534085968,84.1112112589365,176.038680409654,23.053386776323,03-2017,Seguros de Vida,7.66
213,34.0,A,TERRITORIAL VIDA,0.000672914502375066,0.0,36.2830387759312,0.0,0.0,0.0,58.0676328932017,-19.7705,0.0,03-2017,Seguros de Vida,0.02
214,35.0,A,TRES PROVINCIAS,0.0663708617128291,4.0,66.181802737799,41.7022597371699,41.7022597371699,68.8115797241414,1.31413429916842,3.44765461735713,1.06366824408553,03-2017,Seguros de Vida,1.95
215,36.0,E,ZURICH INTERNATIONAL LIFE,0.288713323090152,43.0,3.72106133551648,0.0,0.0,107.377642070712,95.9268374419564,67.9206023347625,790.63787147758,03-2017,Seguros de Vida,8.48
216,1.0,A,ANTICIPAR,0.00763077890445757,0.0,19.6632949369089,187.165926182526,394.566051453913,394.566051453913,78.653731435079,0.04435,0.0,12-2016,Seguros de Vida,0.17
217,2.0,A,ASV,0.0510720395582879,31.0,46.2973928803499,209.984348317714,215.348138243176,208.766725582833,39.324563577563,0.184588888888889,3.28971394328003,12-2016,Seguros de Vida,1.13
218,3.0,A,BHN VIDA,0.56606045626606,19.0,13.3432740623573,863.524485209171,863.524485209171,544.060415736406,85.9411627301537,174.370504160177,12.7980966731236,12-2016,Seguros de Vida,12.56
219,4.0,A,BINARIA VIDA,0.181204604116907,19.0,6.85472827372975,0.0,0.0,220.61637679683,91.4738252672522,503.072901032685,78.7580420475007,12-2016,Seguros de Vida,4.02
220,5.0,A,BONACORSI,0.0223744398792973,0.0,9.23766692951004,0.0,0.0,637.188509979035,63.0592679618821,445.098520042154,13.7231865206355,12-2016,Seguros de Vida,0.5
221,6.0,O,CAJA DE PREVISIÓN,0.00845495611924521,0.0,3.38385741042662,0.0,0.0,0.0,95.604797377785,0.0,0.0,12-2016,Seguros de Vida,0.19
222,7.0,A,CERTEZA,0.0227224174570407,1.0,13.7736764136608,0.0,0.0,0.0,74.5438773667173,121.296266666667,31.5880338002467,12-2016,Seguros de Vida,0.5
223,8.0,A,CONFIAR,0.00712382043789314,0.0,13.1606147357284,651.120371442973,915.73458921801,0.0,74.9917597643897,-20.8339272727273,45.2341806911177,12-2016,Seguros de Vida,0.16
224,9.0,A,CRUZ SUIZA,0.0124551136160241,0.0,36.4120542552325,720.67342124752,720.67342124752,240.09081475901,58.9259125223181,10.0461666666667,350.858006602619,12-2016,Seguros de Vida,0.28
225,10.0,A,DIGNA,0.00198541419492481,0.0,4.60366927087083,0.0,0.0,0.0,88.8472365883327,29.0593714285714,0.0,12-2016,Seguros de Vida,0.04
226,11.0,A,FEDERADA,0.000797354309545852,0.0,11.7837109388498,0.0,0.0,166.187018153484,87.2552493355543,-38.0076666666667,0.0,12-2016,Seguros de Vida,0.02
227,12.0,A,FOMS,0.000149128897314966,0.0,0.234784695008397,0.0,0.0,0.0,89.4566651366066,-18.6442,0.0,12-2016,Seguros de Vida,0.0
228,13.0,A,GALENO LIFE,0.0232160440269005,0.0,32.4608427311592,631.468238598413,631.468238598413,183.849377507335,62.5572428234764,12.9044761904762,42.8299264057786,12-2016,Seguros de Vida,0.51
229,14.0,A,GESTION,7.91752659480031e-08,0.0,1.49747453473473,0.0,0.0,0.0,78.8560403068531,-12.7362777777778,0.0,12-2016,Seguros de Vida,0.0
230,15.0,A,HSBC VIDA,0.414452727543983,140.0,9.47557534159359,0.0,0.0,128.37364597469,86.8368974401306,93.5277541700957,22.8727589338375,12-2016,Seguros de Vida,9.19
231,16.0,A,INSTITUTO SALTA,0.149583217171786,14.0,23.9352361247979,536.40282292066,575.205780069934,415.532098687781,71.1003106613724,103.04237115628,15.2289085636682,12-2016,Seguros de Vida,3.32
232,17.0,A,INTERNACIONAL,0.0,135.0,3.94384886444086,440.129310001282,440.129310001282,440.129310001282,96.0322918212351,0.0,250.488436169828,12-2016,Seguros de Vida,0.0
233,18.0,A,MAÑANA,0.132544268282316,0.0,50.0551500847531,375.005729020344,403.05969362666,413.80520078536,11.0862987837523,4.15463725518224,5.10288945493684,12-2016,Seguros de Vida,2.94
234,19.0,A,MAPFRE VIDA,0.213337405421204,231.0,35.4076078140491,266.721959908497,266.721959908497,162.772626264575,61.8888629589628,64.1193611112054,7.78170331421236,12-2016,Seguros de Vida,4.73
235,20.0,A,NSA,0.0,0.0,2.76132233594636,0.0,0.0,0.0,96.4571201744837,137.923733333333,0.0,12-2016,Seguros de Vida,0.0
236,21.0,A,PEUGEOT CITROËN,0.0,0.0,0.0038050823724232,0.0,0.0,0.0,98.5298683745906,4.989675,53.9487849039871,12-2016,Seguros de Vida,0.0
237,22.0,A,PIEVE,0.0396791390263203,0.0,39.8147618634403,621.627700588174,0.0,531.696927963124,41.1419052149657,11.2434837625699,0.0,12-2016,Seguros de Vida,0.88
238,23.0,A,PLENARIA,0.0991431347924785,1.0,6.72537721693755,315.87203827254,325.899096652199,300.52510673577,91.1222808462442,114.639690761214,386.995589212853,12-2016,Seguros de Vida,2.2
239,24.0,A,POR VIDA,0.0,0.0,1.74423762663712,0.0,0.0,0.0,37.0488371413103,-37.8466,10.4193379499065,12-2016,Seguros de Vida,0.0
240,25.0,A,PREVISORA,0.000951422525374959,0.0,0.753072934767961,0.0,0.0,0.0,62.1397325323252,14.1514666666667,55.1706919373094,12-2016,Seguros de Vida,0.02
241,26.0,A,PROVINCIA VIDA,0.143480684579761,10.0,2.6909579946951,0.0,0.0,140.122055399411,96.3337937709159,47.1169299727117,347.48669535409,12-2016,Seguros de Vida,3.18
242,27.0,A,PRUDENTIAL,0.52098333412606,6.0,2.52352545966794,0.0,0.0,122.51026227562,95.434988891223,102.9177889339,53.9214628479452,12-2016,Seguros de Vida,11.56
243,28.0,A,SAN GERMAN,6.44060336461641e-07,0.0,62.7730267069191,0.0,0.0,0.0,14.2887553853173,41.2131555555556,0.0,12-2016,Seguros de Vida,0.0
244,29.0,A,SAN PATRICIO,0.0,3.0,5.09921314879865,0.0,0.0,0.0,76.0261133509613,-49.5428666666667,0.0,12-2016,Seguros de Vida,0.0
245,30.0,A,SANTA LUCIA,0.00678918846026581,0.0,8.07323822523997,0.0,0.0,0.0,89.0256541165357,49.8382666666667,14.2099287457412,12-2016,Seguros de Vida,0.15
246,31.0,A,SANTÍSIMA TRINIDAD,0.00959500914793748,0.0,2.69383734968038,0.0,0.0,0.0,80.4742203574633,11.5035111111111,0.0,12-2016,Seguros de Vida,0.21
247,32.0,A,SEGUNDA PERSONAS,0.155410138379144,199.0,35.9546525578566,220.485554552028,224.697824918818,117.841070859401,61.2544660966149,220.08118523626,73.8401272075109,12-2016,Seguros de Vida,3.45
248,33.0,A,SENTIR,0.0286154652374778,0.0,12.2704939010343,0.0,0.0,0.0,3.52160258970134,205.457227777778,0.0,12-2016,Seguros de Vida,0.63
249,34.0,A,SMG VIDA,0.254839120243315,222.0,13.1295772074573,820.395993643189,861.716010544275,194.583598408783,82.4961056131611,167.59792701203,26.4324814507363,12-2016,Seguros de Vida,5.65
250,35.0,A,TERRITORIAL VIDA,0.000673936818546866,0.0,10.9394406494411,0.0,0.0,0.0,82.0802296952378,-22.9334833333333,0.0,12-2016,Seguros de Vida,0.01
251,36.0,A,TRES PROVINCIAS,0.0649824866798131,5.0,60.3368270264367,77.9139740365441,77.9139740365441,82.8010350626449,1.34324225879018,2.19380316616251,4.63446461758399,12-2016,Seguros de Vida,1.44
252,37.0,E,ZURICH INTERNATIONAL LIFE,1.36826775664065,45.0,3.02105953602628,0.0,0.0,108.313805672923,96.6504315136369,64.2525623140027,857.912451211105,12-2016,Seguros de Vida,30.35
253,133.0,A,ANTICIPAR,0.00723342871541366,0.0,14.6101298453049,201.005185363798,433.773822588896,433.773822588896,83.8000151374776,4.13941333333333,0.0,09-2016,Seguros de Vida,0.13
254,134.0,A,ASV,0.0454459335460879,31.0,46.3573285792974,190.468391054515,196.030145566904,183.412166635729,41.9246149582446,31.3620614638942,3.31186194832133,09-2016,Seguros de Vida,0.83
255,135.0,A,BHN VIDA ,0.661817059028483,18.0,12.742726168701,0.0,0.0,639.546518965434,86.8219853745513,86.6640809428567,2.43620068399494,09-2016,Seguros de Vida,12.15
256,136.0,A,BINARIA VIDA ,0.171783639931103,19.0,5.93687526741245,0.0,0.0,225.057384953713,93.2596069284326,483.846821436644,39.305386649075,09-2016,Seguros de Vida,3.15
257,137.0,A,BONACORSI,0.0207671353088705,0.0,17.5105615506391,0.0,0.0,505.009175069647,75.3703454667926,168.525986861926,15.1952783487651,09-2016,Seguros de Vida,0.38
258,138.0,O,CAJA DE PREVISIÓN ,0.00818064287728545,0.0,3.67683255768958,0.0,0.0,0.0,94.3032277202814,0.0,0.0,09-2016,Seguros de Vida,0.15
259,139.0,A,CERTEZA,0.0221342865622509,1.0,27.4056765919516,886.123412674712,886.123412674712,942.125227305363,61.5144732687686,181.456410065992,32.2604737971478,09-2016,Seguros de Vida,0.41
260,140.0,A,CONFIAR,0.00718063711190189,0.0,24.1283633384443,504.362392712788,504.362392712788,887.355924073989,40.5191289428215,0.453591666666667,13.553249512488,09-2016,Seguros de Vida,0.13
261,141.0,A,CRUZ SUIZA ,0.0116918335020151,0.0,40.7363546473024,863.521832102405,863.521832102405,189.960279011631,55.70962442017,62.6355994554679,0.0,09-2016,Seguros de Vida,0.21
262,142.0,A,DIGNA,0.00197367672803314,0.0,4.73793228438599,0.0,0.0,0.0,83.761698933232,191.564088888889,0.0,09-2016,Seguros de Vida,0.04
263,143.0,A,FEDERADA,0.000684276352954396,0.0,8.11696019367288,0.0,0.0,187.319395986024,86.8622725016773,0.8152,0.0,09-2016,Seguros de Vida,0.01
264,144.0,A,FOMS,9.8243499712246e-05,0.0,1.21557537892458,0.0,0.0,0.0,87.4374450221039,36.81865,0.0,09-2016,Seguros de Vida,0.0
265,145.0,A,GALENO LIFE,0.02170264985834,0.0,24.7698430412127,0.0,0.0,254.330815660511,74.1439005193264,173.56380952381,64.6543699555013,09-2016,Seguros de Vida,0.4
266,146.0,A,GESTION,1.5859745696527e-07,0.0,1.72774584361451,0.0,0.0,0.0,97.1782909347694,6.97471666666667,0.0,09-2016,Seguros de Vida,0.0
267,147.0,A,HSBC VIDA,0.415238772993929,165.0,8.45464243984521,0.0,0.0,129.831028336104,87.256896455191,134.01402596605,18.3106237260323,09-2016,Seguros de Vida,7.62
268,148.0,A,INSTITUTO SALTA,0.141994967353288,12.0,16.2896566203023,0.0,0.0,744.572421999669,79.7683397808848,70.3640628389814,27.1764455873327,09-2016,Seguros de Vida,2.61
269,149.0,A,INTERNACIONAL,0.0,135.0,4.04957513814536,437.742927498083,437.742927498083,437.742927498083,95.8977901294518,0.0,0.0,09-2016,Seguros de Vida,0.0
270,150.0,A,MAÑANA ,0.130011945870334,0.0,47.1984184565534,523.252842656604,582.726200971013,578.958940213622,22.1369721342086,51.3095229538735,7.16160122313007,09-2016,Seguros de Vida,2.39
271,151.0,A,MAPFRE VIDA,0.225091046597211,239.0,33.8886216958354,240.767172423221,240.767172423221,154.160793586434,63.9710761532184,26.9032768602159,7.71679161911906,09-2016,Seguros de Vida,4.13
272,152.0,A,NSA,0.0,0.0,5.55178187264774,0.0,0.0,0.0,93.8224280787449,130.9198,0.0,09-2016,Seguros de Vida,0.0
273,153.0,A,ORIGENES VIDA,0.290193674007569,5.0,33.1372704833791,500.01578033924,500.01578033924,260.375628204502,58.2894982425408,4.58238844417327,6.84980879331408,09-2016,Seguros de Vida,5.33
274,154.0,A,PIEVE ,0.0303534213473369,0.0,44.4556770088978,366.588096089215,874.656461857627,293.383819224694,51.2087354017003,4.3080194982244,0.0,09-2016,Seguros de Vida,0.56
275,155.0,A,PLENARIA,0.107941148615062,1.0,9.61688486437467,326.022595749074,336.782448846385,309.311705165721,89.1815409105583,121.593732801431,436.405377172703,09-2016,Seguros de Vida,1.98
276,156.0,A,POR VIDA,0.0,0.0,1.43753832565204,0.0,0.0,0.0,36.0045038391549,6.06903333333333,10.9068797384516,09-2016,Seguros de Vida,0.0
277,157.0,A,PREVISORA,0.000913295655738889,0.0,0.710006305324769,0.0,0.0,0.0,60.7749088178741,138.892133333333,68.3024412404658,09-2016,Seguros de Vida,0.02
278,158.0,A,PROVINCIA VIDA ,0.137904229596321,9.0,3.6076361420307,0.0,0.0,145.70341046455,95.2879050004862,42.3795249132895,289.220192399539,09-2016,Seguros de Vida,2.53
279,159.0,A,PRUDENTIAL ,0.486139448935339,4.0,1.80058974574642,0.0,0.0,124.890500238502,96.438785760992,106.659986445241,54.2822653724863,09-2016,Seguros de Vida,8.93
280,160.0,A,SAN GERMAN,0.0,0.0,59.8609866188435,0.0,0.0,0.0,0.0,80.4626,0.0,09-2016,Seguros de Vida,0.0
281,161.0,A,SAN PATRICIO,0.0,2.0,4.768606513482,0.0,0.0,0.0,73.5950987856799,2.94185,0.0,09-2016,Seguros de Vida,0.0
282,162.0,A,SANTA LUCIA,0.00650962347128622,0.0,13.7981876877034,981.959846250765,981.959846250765,0.0,40.4644208684429,43.8145333333333,5.31630305687935,09-2016,Seguros de Vida,0.12
283,163.0,A,SANTÍSIMA TRINIDAD ,0.00978309633270706,0.0,5.44289628388343,0.0,0.0,651.949354366611,62.5826073620519,122.337322527746,0.0,09-2016,Seguros de Vida,0.18
284,164.0,A,SEGUNDA PERSONAS,0.154434281344809,201.0,35.8186321748498,226.829746422089,231.40554582292,121.580242226977,60.3111192836146,227.356902297693,282.8680360256,09-2016,Seguros de Vida,2.84
285,165.0,A,SENTIR ,0.0281870578589443,0.0,13.1745681082082,0.0,0.0,710.867456010525,4.33376668615513,410.057183091043,0.0,09-2016,Seguros de Vida,0.52
286,166.0,A,SMG VIDA,0.244539198530352,236.0,12.2019268816281,0.0,0.0,242.82081183799,84.4880187420073,540.772433943192,26.9027844096486,09-2016,Seguros de Vida,4.49
287,167.0,A,TERRITORIAL VIDA ,0.000707811300582713,0.0,17.3005901336571,0.0,0.0,0.0,76.5338174275306,33.2233,0.0,09-2016,Seguros de Vida,0.01
288,168.0,A,TRES PROVINCIAS,0.0642280036095347,7.0,64.0490416253252,60.5065359794497,60.5065359794497,69.1718576782463,1.80961993101301,5.2665933444372,3.37307347997842,09-2016,Seguros de Vida,1.18
